horse_id,horse_name,birth_date,h_sex,raza,height_m,weight_kg,length_m,max_speed_kmh,h_temperament,h_category,h_career_races,h_days_since_last_race,h_linaje,listing_id,seller_id,l_listing_status,l_asking_price_usd,l_created_at,s_first_name,s_last_name,s_verified,s_disputes,s_num_listings,s_flagged_fraud,s_created_at,s_last_active_at,vet_total_exams,vet_major_issues,vet_avg_confidence,v_exam_date,completeness,vet_score,seller_score,horse_trust_score
H592,Forget,2017-08-04,M,Pura Raza Española,1.52,524.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,17.0,,Sí,L2,S74,active,1499739.0,2025-10-02 18:38:27.759086,Bruce,Perez,False,0.0,21.0,False,2025-04-09 11:09:54.565588,2025-06-26 00:44:19.858312,3.0,0.0,0.8466666666666667,,0.9090909090909091,1.0,0.6,0.8836363636363637
H593,Two,2016-07-24,F,Appaloosa,1.57,527.0,2.3,55.0,Activo / Resistente,Rutas y Western,16.0,,No,L4,S168,active,1421955.0,2025-07-23 12:09:27.967018,Jessica,Coleman,True,0.0,18.0,False,2022-10-20 13:51:39.135748,2023-02-13 03:27:39.667354,1.0,0.0,0.94,,0.9090909090909091,1.0,1.0,0.9636363636363636
H594,Prepare,2013-04-11,M,Shetland (Poni),0.74,192.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,25.0,73.0,Desconocido,L2,S134,active,1503670.0,2025-11-04 01:30:34.441264,Danielle,Kennedy,False,0.0,22.0,False,2024-11-23 21:35:40.697184,2025-08-08 13:26:14.992613,1.0,0.0,0.98,,1.0,1.0,0.6,0.92
H595,Available,2016-05-07,F,Appaloosa,1.47,455.0,2.3,60.0,Activo / Resistente,Rutas y Western,19.0,278.0,No,L3,S17,active,1497136.0,2025-09-12 06:08:43.209495,Aaron,Spencer,True,0.0,13.0,False,2022-11-28 04:31:28.993944,2022-12-01 15:09:32.375600,1.0,1.0,0.76,,1.0,0.0,1.0,0.6000000000000001
H596,Single,2010-04-03,F,Percherón,1.72,989.0,2.8,30.0,Muy calmado,Tiro pesado,24.0,301.0,Sí,L5,S116,active,1490264.0,2026-01-31 02:52:41.331368,Cynthia,Martin,False,0.0,18.0,False,2022-03-10 09:45:38.250601,2025-09-22 14:53:02.492816,2.0,0.0,0.885,,1.0,1.0,0.6,0.92
H597,Road,2002-04-13,M,Árabe,1.49,360.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),12.0,313.0,Desconocido,L3,S14,active,1516863.0,2025-09-06 17:08:58.439956,Edwin,Hall,False,0.0,23.0,False,2022-10-31 03:29:21.650004,2022-11-28 07:48:54.490171,1.0,0.0,0.97,,1.0,1.0,0.6,0.92
H598,Structure,2007-03-13,M,Frisón,1.67,601.0,2.6,44.0,Manso / Dispuesto,Tiro y Cine,16.0,274.0,Sí,L3,S94,active,1485943.0,2025-12-31 23:02:24.909453,Brandon,Johnson,True,0.0,2.0,False,2025-02-16 04:44:40.339160,2025-08-12 14:42:00.998672,1.0,0.0,0.74,,1.0,1.0,1.0,1.0
H599,Accept,2023-03-01,M,Pura Sangre Inglés,1.67,470.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,13.0,216.0,Sí,L7,S132,sold,1492977.0,2025-12-18 05:15:24.511079,Jerry,Shepard,True,1.0,22.0,False,2025-08-06 21:30:59.763172,2025-11-21 01:07:15.955787,2.0,1.0,0.835,,1.0,0.5,0.97,0.794
H600,Bar,2022-01-21,F,Árabe,1.43,418.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),18.0,296.0,Sí,L5,S2,withdrawn,1560446.0,2025-11-22 23:54:35.832472,Christopher,Williamson,True,0.0,23.0,False,2024-10-03 16:36:29.417818,2025-01-19 05:14:20.899048,1.0,1.0,0.8,,1.0,0.0,1.0,0.6000000000000001
H601,Market,1997-01-20,M,Akhal-Teke,1.54,470.0,2.3,60.0,Independiente,Resistencia,19.0,292.0,No,L3,S43,active,1490623.0,2025-07-04 19:31:22.510358,Victor,Hull,True,0.0,17.0,True,2022-03-12 19:54:34.906465,2023-08-22 21:03:17.524272,1.0,1.0,1.0,,1.0,0.0,0.7,0.54
H602,Really,2008-11-07,F,Pura Raza Española,1.53,519.0,2.4,49.0,Noble / Dócil,Doma y Exhibición,17.0,183.0,No,L2,S83,active,1535609.0,2025-10-05 12:03:08.464675,Cassandra,Brown,True,1.0,21.0,False,2022-02-25 19:48:29.755104,2022-11-24 23:10:33.450242,1.0,0.0,0.84,,1.0,1.0,0.97,0.994
H603,Speech,2015-06-25,M,Frisón,,779.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,16.0,58.0,Sí,L1,S105,sold,1492141.0,2025-09-10 08:37:56.487165,Sandra,Santos,True,0.0,3.0,False,2023-01-31 17:51:32.507178,2023-04-09 15:50:47.544910,2.0,1.0,0.87,,0.9090909090909091,0.5,1.0,0.7636363636363637
H604,Suddenly,2019-08-27,M,Frisón,1.62,762.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,16.0,,Desconocido,L3,S100,active,1509652.0,2025-09-10 08:54:40.320554,Brandy,Stevenson,True,2.0,23.0,False,2023-08-04 09:14:21.374213,2024-11-30 17:52:45.462120,3.0,1.0,0.8266666666666667,,0.9090909090909091,0.6666666666666667,0.94,0.8183030303030303
H605,Majority,2019-05-10,M,Percherón,1.61,856.0,2.8,27.0,Muy calmado,Tiro pesado,11.0,47.0,No,L1,S40,withdrawn,1499057.0,2025-03-10 05:36:18.162126,Michael,Wallace,True,0.0,8.0,False,2022-06-05 03:00:07.127005,2024-11-25 02:14:45.082066,3.0,0.0,0.8066666666666666,,1.0,1.0,1.0,1.0
H606,Pass,2022-09-12,F,Frisón,1.67,752.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,16.0,96.0,No,L2,S28,withdrawn,1469660.0,2025-11-20 05:28:20.325132,Kristine,Dixon,True,1.0,1.0,False,2025-10-17 13:42:58.919894,2026-01-22 22:53:02.070947,3.0,2.0,0.84,,1.0,0.33333333333333337,0.97,0.7273333333333334
H607,Seven,1996-06-05,F,Percherón,1.64,1000.0,2.8,29.0,Muy calmado,Tiro pesado,12.0,268.0,No,L1,S33,withdrawn,1553618.0,2026-01-18 01:59:06.320002,John,Hernandez,True,0.0,23.0,False,2024-11-13 05:53:22.171036,2025-06-04 21:50:51.985956,3.0,1.0,0.8866666666666667,,1.0,0.6666666666666667,1.0,0.8666666666666667
H608,Catch,2005-03-10,F,Hannoveriano,,600.0,2.5,50.0,Equilibrado,Salto y Doma,16.0,87.0,Sí,L2,S137,active,1535041.0,2026-01-09 18:28:24.864988,Jessica,Jackson,True,1.0,23.0,False,2024-10-17 00:42:54.772249,2025-12-30 15:25:06.547789,3.0,0.0,0.8133333333333334,,0.9090909090909091,1.0,0.97,0.9576363636363636
H609,Need,2017-08-25,F,Akhal-Teke,1.54,432.0,2.3,,Independiente,Resistencia,17.0,272.0,Sí,L4,S107,sold,1534980.0,2026-02-10 03:55:06.804101,Kimberly,Hayes,False,0.0,22.0,False,2025-06-21 08:48:43.738640,2026-01-16 00:10:34.434353,2.0,0.0,0.79,,0.9090909090909091,1.0,0.6,0.8836363636363637
H610,Also,1999-03-10,F,Cuarto de Milla,1.55,571.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,,Sí,L1,S122,active,1464532.0,2025-09-17 08:14:32.515947,Kerry,Washington,True,0.0,2.0,False,2023-12-09 20:26:00.581892,2025-02-12 20:23:36.907685,2.0,0.0,0.82,,0.9090909090909091,1.0,1.0,0.9636363636363636
H611,Trade,2009-03-08,M,Akhal-Teke,1.55,445.0,2.3,60.0,Independiente,Resistencia,10.0,301.0,Sí,L2,S190,active,1438598.0,2025-03-29 01:34:25.183108,Cheryl,Strickland,True,0.0,22.0,False,2023-09-05 11:49:07.486192,2025-10-09 20:58:10.669388,3.0,1.0,0.8633333333333333,,1.0,0.6666666666666667,1.0,0.8666666666666667
H612,Goal,2021-10-28,M,Árabe,1.46,414.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),18.0,181.0,Desconocido,L4,S17,active,1439285.0,2026-02-07 08:19:37.233017,Aaron,Spencer,True,0.0,13.0,False,2022-11-28 04:31:28.993944,2022-12-01 15:09:32.375600,2.0,0.0,0.8899999999999999,,1.0,1.0,1.0,1.0
H613,Perhaps,2009-10-15,F,Appaloosa,1.54,498.0,2.3,59.0,Activo / Resistente,Rutas y Western,12.0,,No,L1,S99,active,1534159.0,2025-08-21 02:08:58.095465,Brian,Owen,True,2.0,8.0,False,2024-07-11 20:04:25.424610,2025-12-02 03:39:18.321029,1.0,0.0,0.78,,0.9090909090909091,1.0,0.94,0.9516363636363636
H614,Push,2013-04-18,F,Pura Raza Española,1.59,501.0,2.4,48.0,Noble / Dócil,Doma y Exhibición,11.0,66.0,Sí,L3,S52,sold,1466983.0,2025-10-15 21:57:15.759891,Mary,Foster,False,2.0,20.0,False,2024-04-24 15:12:53.420370,2025-11-06 12:32:47.144984,2.0,1.0,0.88,,1.0,0.5,0.54,0.7080000000000001
H615,Far,2015-08-31,M,Frisón,1.68,,2.6,42.0,Manso / Dispuesto,Tiro y Cine,11.0,271.0,No,L2,S33,withdrawn,1448016.0,2025-08-03 13:49:51.307502,John,Hernandez,True,0.0,23.0,False,2024-11-13 05:53:22.171036,2025-06-04 21:50:51.985956,2.0,0.0,0.86,,0.9090909090909091,1.0,1.0,0.9636363636363636
H616,May,1995-11-24,M,Akhal-Teke,1.54,467.0,2.3,60.0,Independiente,Resistencia,8.0,182.0,Sí,L4,S52,sold,1617963.0,2025-05-14 21:40:05.419914,Mary,Foster,False,2.0,20.0,False,2024-04-24 15:12:53.420370,2025-11-06 12:32:47.144984,3.0,0.0,0.8633333333333333,,1.0,1.0,0.54,0.908
H617,Outside,2004-04-06,F,Árabe,1.42,423.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),8.0,100.0,Desconocido,L4,S79,active,1458699.0,2025-11-13 08:24:52.275868,Elizabeth,Brown,True,0.0,20.0,False,2022-11-23 01:36:55.894349,2023-01-01 01:22:51.628710,2.0,1.0,0.88,,1.0,0.5,1.0,0.8
H618,Home,2022-08-10,M,Hannoveriano,1.62,615.0,2.5,50.0,Equilibrado,Salto y Doma,12.0,142.0,Sí,L4,S110,sold,1507353.0,2025-06-12 13:06:25.813734,Jessica,Bradley,True,4.0,15.0,False,2023-02-15 01:12:24.620312,2025-12-24 05:48:57.758922,2.0,0.0,0.74,,1.0,1.0,0.8800000000000001,0.9760000000000001
H619,Structure,1998-11-02,F,Hannoveriano,1.62,606.0,2.5,50.0,Equilibrado,Salto y Doma,20.0,,Desconocido,L0,S181,sold,1485231.0,2026-01-26 08:17:06.186292,Ariel,Davis,True,0.0,15.0,False,2023-01-26 13:37:11.274696,2024-12-07 08:31:23.134428,2.0,0.0,0.7749999999999999,,0.9090909090909091,1.0,1.0,0.9636363636363636
H620,Admit,2022-07-21,M,Percherón,1.77,895.0,2.8,29.0,Muy calmado,Tiro pesado,15.0,,No,L1,S170,withdrawn,1541668.0,2025-11-22 12:25:31.298567,Mark,Hunt,True,0.0,21.0,False,2025-10-02 06:54:37.390565,2025-12-18 18:12:13.392748,3.0,1.0,0.9,,0.9090909090909091,0.6666666666666667,1.0,0.8303030303030303
H621,Everybody,2020-03-29,M,Shetland (Poni),1.09,182.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,13.0,150.0,Sí,L5,S121,sold,1487687.0,2025-03-16 16:17:11.959474,Jennifer,Fields,True,1.0,5.0,False,2025-07-31 10:27:27.848232,2025-12-25 20:20:24.397033,1.0,0.0,0.92,,1.0,1.0,0.97,0.994
H622,Long,2006-06-24,F,Shetland (Poni),0.89,184.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,16.0,23.0,No,L2,S40,active,1493025.0,2026-02-09 02:27:03.068362,Michael,Wallace,True,0.0,8.0,False,2022-06-05 03:00:07.127005,2024-11-25 02:14:45.082066,3.0,0.0,0.8066666666666666,,1.0,1.0,1.0,1.0
H623,Service,2005-11-06,F,Frisón,1.7,,2.6,44.0,Manso / Dispuesto,Tiro y Cine,15.0,242.0,Sí,L5,S154,active,1448513.0,2025-03-03 14:42:21.910775,Frank,Delgado,True,0.0,10.0,False,2023-02-03 16:11:46.910299,2026-02-09 12:09:18.237360,1.0,0.0,1.0,,0.9090909090909091,1.0,1.0,0.9636363636363636
H624,Many,2002-12-14,M,Pura Sangre Inglés,1.64,456.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,11.0,173.0,Sí,L1,S147,withdrawn,1579491.0,2025-12-03 04:07:31.741063,Danielle,Miller,False,1.0,14.0,False,2025-10-08 20:41:08.494078,2025-12-23 15:58:34.251316,1.0,0.0,0.73,,1.0,1.0,0.5700000000000001,0.914
H625,Son,2005-03-22,F,Akhal-Teke,1.52,450.0,2.3,60.0,Independiente,Resistencia,11.0,320.0,Sí,L5,S79,active,1515917.0,2026-01-17 22:00:54.552465,Elizabeth,Brown,True,0.0,20.0,False,2022-11-23 01:36:55.894349,2023-01-01 01:22:51.628710,1.0,0.0,0.96,,1.0,1.0,1.0,1.0
H626,Admit,2023-06-13,M,Árabe,1.44,446.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),9.0,193.0,Desconocido,L6,S150,active,1491511.0,2025-10-23 19:47:15.703319,Ashley,Smith,True,0.0,10.0,False,2022-03-11 09:43:52.810697,2025-07-09 19:40:16.791082,1.0,0.0,0.93,,1.0,1.0,1.0,1.0
H627,Range,2002-09-18,M,Akhal-Teke,1.6,463.0,2.3,60.0,Independiente,Resistencia,18.0,124.0,Desconocido,L4,S51,active,1531614.0,2025-05-12 21:16:11.888396,Micheal,Sandoval,True,1.0,25.0,False,2025-11-15 15:19:13.252829,2026-02-03 01:48:11.278222,1.0,0.0,0.99,,1.0,1.0,0.97,0.994
H628,Hotel,2017-07-17,F,Akhal-Teke,1.59,432.0,2.3,60.0,Independiente,Resistencia,17.0,,Desconocido,L2,S128,active,1530728.0,2025-08-14 10:02:12.728403,Rebekah,Deleon,True,0.0,24.0,False,2024-05-13 22:17:05.700853,2024-07-19 07:56:54.203701,2.0,0.0,0.88,,0.9090909090909091,1.0,1.0,0.9636363636363636
H629,Walk,1997-10-04,M,Árabe,1.42,413.0,2.2,56.0,Inteligente / Leal,Endurance (Raid),22.0,329.0,No,L2,S183,withdrawn,1481636.0,2025-09-19 05:57:15.506427,Christopher,Carrillo,True,1.0,20.0,False,2023-05-09 20:38:59.356899,2024-08-19 06:40:26.165962,2.0,0.0,0.85,,1.0,1.0,0.97,0.994
H630,Receive,2016-11-16,F,Pura Raza Española,1.56,536.0,2.4,,Noble / Dócil,Doma y Exhibición,14.0,210.0,Sí,L1,S175,sold,1494424.0,2025-11-08 14:31:14.162522,Cindy,Graham,True,0.0,19.0,False,2023-05-28 06:04:52.437253,2024-11-08 19:58:05.420708,2.0,2.0,0.88,,0.9090909090909091,0.0,1.0,0.5636363636363637
H631,Information,1999-08-02,F,Árabe,1.45,430.0,2.2,55.0,Inteligente / Leal,Endurance (Raid),15.0,237.0,No,L0,S117,active,1576165.0,2025-06-13 12:16:12.259575,David,Jenkins,True,1.0,20.0,False,2025-03-22 02:27:14.921924,2025-11-03 00:20:31.906911,3.0,1.0,0.8566666666666668,,1.0,0.6666666666666667,0.97,0.8606666666666667
H632,Against,1996-01-20,F,Akhal-Teke,1.53,446.0,2.3,60.0,Independiente,Resistencia,15.0,69.0,Sí,L4,S70,active,1508451.0,2025-08-10 06:06:26.599948,Lisa,Ray,True,1.0,3.0,False,2024-01-31 12:22:07.379987,2026-01-20 00:38:20.969565,1.0,1.0,0.95,,1.0,0.0,0.97,0.5940000000000001
H633,Moment,2022-05-15,M,Shetland (Poni),1.09,168.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,9.0,188.0,Sí,L5,S51,sold,1513602.0,2025-06-03 03:13:05.336088,Micheal,Sandoval,True,1.0,25.0,False,2025-11-15 15:19:13.252829,2026-02-03 01:48:11.278222,1.0,0.0,0.75,,1.0,1.0,0.97,0.994
H634,Drug,2002-04-30,F,Appaloosa,1.58,498.0,2.3,59.0,Activo / Resistente,Rutas y Western,10.0,153.0,No,L3,S1,active,1437430.0,2025-05-30 18:28:27.751112,John,Michael,True,0.0,1.0,False,2023-07-31 20:26:54.647190,2024-03-16 04:54:19.537485,2.0,0.0,0.74,,1.0,1.0,1.0,1.0
H635,Finish,1996-02-10,F,Árabe,1.46,423.0,2.2,,Inteligente / Leal,Endurance (Raid),18.0,43.0,Sí,L2,S36,active,1541892.0,2025-06-18 22:56:28.063741,Debra,Moon,True,0.0,20.0,False,2025-06-13 10:31:38.134964,2026-02-11 22:21:39.974447,2.0,1.0,0.85,,0.9090909090909091,0.5,1.0,0.7636363636363637
H636,Environment,2003-03-11,F,Pura Raza Española,1.57,545.0,2.4,47.0,Noble / Dócil,Doma y Exhibición,12.0,316.0,No,L2,S114,active,1533806.0,2025-03-20 01:49:50.162053,Catherine,Gonzales,True,0.0,17.0,False,2024-01-11 14:07:29.109747,2026-02-07 14:33:46.469827,3.0,1.0,0.8333333333333334,,1.0,0.6666666666666667,1.0,0.8666666666666667
H637,Security,2011-03-29,F,Akhal-Teke,1.54,431.0,2.3,,Independiente,Resistencia,9.0,18.0,Sí,L3,S102,withdrawn,1524908.0,2025-12-21 00:09:48.427741,Claudia,Myers,True,0.0,11.0,False,2025-01-24 14:50:28.043556,2025-08-22 06:40:45.951989,2.0,0.0,0.8500000000000001,,0.9090909090909091,1.0,1.0,0.9636363636363636
H638,Enter,2021-09-10,M,Hannoveriano,,606.0,2.5,50.0,Equilibrado,Salto y Doma,16.0,55.0,Sí,L6,S154,active,1444115.0,2026-01-28 20:38:53.472785,Frank,Delgado,True,0.0,10.0,False,2023-02-03 16:11:46.910299,2026-02-09 12:09:18.237360,2.0,0.0,0.79,,0.9090909090909091,1.0,1.0,0.9636363636363636
H639,Message,2010-04-30,M,Percherón,1.75,934.0,2.8,25.0,Muy calmado,Tiro pesado,14.0,60.0,Sí,L3,S63,active,1442056.0,2025-05-19 08:55:24.279417,Christine,Cabrera,True,1.0,14.0,False,2023-12-14 21:13:38.713875,2024-03-31 05:46:04.283173,1.0,0.0,0.93,,1.0,1.0,0.97,0.994
H640,General,1999-08-25,F,Árabe,1.43,381.0,2.2,60.0,Inteligente / Leal,Endurance (Raid),16.0,152.0,No,L3,S134,active,1510089.0,2025-12-24 20:07:22.699233,Danielle,Kennedy,False,0.0,22.0,False,2024-11-23 21:35:40.697184,2025-08-08 13:26:14.992613,3.0,0.0,0.7733333333333334,,1.0,1.0,0.6,0.92
H641,Figure,2008-12-16,M,Árabe,1.4,434.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),22.0,173.0,Desconocido,L5,S145,active,1489645.0,2026-02-09 18:26:57.018864,Alexis,Bell,True,2.0,20.0,False,2024-08-06 08:39:36.537466,2025-08-02 15:09:53.906775,2.0,0.0,0.855,,1.0,1.0,0.94,0.988
H642,Buy,2013-05-18,F,Percherón,1.71,834.0,2.8,30.0,Muy calmado,Tiro pesado,14.0,,Sí,L2,S125,active,1473288.0,2025-06-23 14:15:22.332853,Donald,Copeland,True,1.0,3.0,False,2025-02-22 01:12:33.730798,2026-01-21 15:25:04.012141,2.0,1.0,0.885,,0.9090909090909091,0.5,0.97,0.7576363636363637
H643,Dream,2012-11-29,F,Shetland (Poni),0.91,190.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,19.0,280.0,Sí,L1,S117,active,1565038.0,2025-11-21 22:04:59.625411,David,Jenkins,True,1.0,20.0,False,2025-03-22 02:27:14.921924,2025-11-03 00:20:31.906911,3.0,0.0,0.94,,1.0,1.0,0.97,0.994
H644,Five,2003-03-02,M,Pura Raza Española,1.58,528.0,2.4,47.0,Noble / Dócil,Doma y Exhibición,8.0,194.0,No,L3,S118,active,1453288.0,2025-12-02 17:44:55.170940,James,Carroll,False,0.0,12.0,False,2025-08-24 04:52:54.295677,2026-01-29 10:55:45.878617,2.0,0.0,0.835,,1.0,1.0,0.6,0.92
H645,System,2009-01-01,M,Árabe,1.45,447.0,2.2,56.0,Inteligente / Leal,Endurance (Raid),11.0,183.0,Sí,L2,S147,withdrawn,1536454.0,2025-05-31 22:54:35.735595,Danielle,Miller,False,1.0,14.0,False,2025-10-08 20:41:08.494078,2025-12-23 15:58:34.251316,3.0,0.0,0.85,,1.0,1.0,0.5700000000000001,0.914
H646,Upon,1995-07-15,F,Appaloosa,1.59,511.0,2.3,57.0,Activo / Resistente,Rutas y Western,22.0,11.0,No,L2,S10,active,1539154.0,2026-01-13 17:18:41.318714,Karla,Barnett,True,1.0,21.0,False,2023-10-08 22:35:14.742132,2024-09-28 22:38:14.718219,2.0,1.0,0.75,,1.0,0.5,0.97,0.794
H647,Animal,2019-10-12,M,Akhal-Teke,1.55,432.0,2.3,60.0,Independiente,Resistencia,16.0,217.0,Desconocido,L3,S188,withdrawn,1486768.0,2025-08-12 16:54:23.189298,Jennifer,Wright,True,1.0,3.0,False,2025-04-03 09:10:30.229121,2025-04-04 07:29:13.988734,2.0,0.0,0.915,,1.0,1.0,0.97,0.994
H648,His,2016-09-18,M,Frisón,1.67,765.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,11.0,200.0,Sí,L1,S23,active,1428950.0,2025-09-20 16:28:54.159328,Pamela,Stanley,True,0.0,16.0,False,2024-01-20 19:58:38.073766,2025-09-14 14:46:58.774561,3.0,0.0,0.8866666666666667,,1.0,1.0,1.0,1.0
H649,Show,2022-04-26,M,Cuarto de Milla,1.5,578.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,362.0,No,L0,S73,active,1535882.0,2026-01-04 11:30:31.074261,Mary,Carr,True,0.0,5.0,False,2024-02-29 16:34:52.030638,2025-09-15 06:13:28.347807,1.0,0.0,0.88,,1.0,1.0,1.0,1.0
H650,Offer,1997-06-03,F,Akhal-Teke,1.54,474.0,2.3,60.0,Independiente,Resistencia,13.0,,Sí,L2,S165,sold,1565274.0,2025-06-06 07:46:00.578304,Abigail,Riley,True,1.0,3.0,False,2025-08-30 17:00:00.039051,2025-12-28 08:50:50.820883,3.0,1.0,0.9,,0.9090909090909091,0.6666666666666667,0.97,0.8243030303030303
H651,Project,2008-12-12,F,Akhal-Teke,1.56,437.0,2.3,60.0,Independiente,Resistencia,25.0,365.0,No,L6,S116,active,1488006.0,2025-03-29 13:16:21.834922,Cynthia,Martin,False,0.0,18.0,False,2022-03-10 09:45:38.250601,2025-09-22 14:53:02.492816,3.0,0.0,0.86,,1.0,1.0,0.6,0.92
H652,Race,2015-11-21,M,Hannoveriano,1.6,634.0,2.5,50.0,Equilibrado,Salto y Doma,13.0,18.0,Sí,L2,S88,sold,1490236.0,2025-06-26 21:15:08.367150,Andrew,Spencer,True,1.0,17.0,False,2024-02-06 04:19:48.859243,2024-12-04 01:07:45.221200,3.0,0.0,0.8266666666666667,,1.0,1.0,0.97,0.994
H653,Option,1998-12-10,M,Cuarto de Milla,1.54,593.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,11.0,Sí,L0,S179,active,1471694.0,2025-11-11 17:41:32.754978,Benjamin,Mcbride,True,0.0,11.0,False,2023-08-12 23:52:32.867520,2024-09-29 10:58:25.184222,1.0,0.0,0.75,,1.0,1.0,1.0,1.0
H654,Business,2015-09-06,M,Árabe,1.43,389.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),17.0,197.0,No,L3,S182,active,1450502.0,2025-12-01 15:09:49.124492,Cynthia,Fields,True,2.0,11.0,False,2022-09-09 22:22:59.925325,2022-11-14 06:54:15.112957,3.0,0.0,0.8733333333333334,,1.0,1.0,0.94,0.988
H655,State,2005-06-15,M,Pura Sangre Inglés,1.61,499.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,16.0,207.0,Sí,L3,S76,active,1516390.0,2025-04-11 06:30:42.937554,Suzanne,Payne,True,0.0,22.0,False,2022-08-07 01:14:01.805501,2025-09-24 00:24:36.686574,2.0,0.0,0.945,,1.0,1.0,1.0,1.0
H656,Sport,2021-03-03,F,Percherón,1.76,803.0,2.8,25.0,Muy calmado,Tiro pesado,10.0,400.0,No,L4,S100,active,1453959.0,2025-02-18 13:19:19.209211,Brandy,Stevenson,True,2.0,23.0,False,2023-08-04 09:14:21.374213,2024-11-30 17:52:45.462120,2.0,0.0,0.855,,1.0,1.0,0.94,0.988
H657,Carry,2010-12-28,M,Frisón,1.67,608.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,18.0,242.0,No,L1,S156,active,1481473.0,2025-11-18 18:46:44.285134,Deanna,Lee,True,3.0,4.0,False,2024-03-27 05:43:25.060661,2025-03-30 05:51:39.278827,2.0,0.0,0.855,,1.0,1.0,0.9099999999999999,0.982
H658,Treatment,2021-02-11,M,Cuarto de Milla,1.49,587.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,10.0,166.0,Desconocido,L3,S44,withdrawn,1527282.0,2025-05-02 23:00:51.409189,Donna,Brown,False,1.0,14.0,False,2024-02-03 07:53:30.577962,2025-02-08 14:04:31.289171,3.0,0.0,0.9066666666666666,,1.0,1.0,0.5700000000000001,0.914
H659,Loss,2009-04-01,M,Árabe,,431.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),13.0,108.0,Sí,L1,S106,active,1438055.0,2025-11-29 19:37:06.137095,Bryan,Saunders,True,0.0,16.0,False,2025-08-26 11:59:12.400671,2025-12-25 02:27:54.312595,2.0,0.0,0.925,,0.9090909090909091,1.0,1.0,0.9636363636363636
H660,A,1995-10-05,M,Pura Sangre Inglés,1.62,,2.4,71.0,Nervioso / Atlético,Carreras y Salto,17.0,173.0,Sí,L4,S63,active,1488012.0,2026-01-05 07:47:45.500438,Christine,Cabrera,True,1.0,14.0,False,2023-12-14 21:13:38.713875,2024-03-31 05:46:04.283173,2.0,0.0,0.81,,0.9090909090909091,1.0,0.97,0.9576363636363636
H661,Away,1997-09-07,F,Akhal-Teke,1.58,420.0,2.3,60.0,Independiente,Resistencia,19.0,28.0,No,L5,S45,active,1450493.0,2025-04-23 18:01:40.760152,Jason,Evans,True,0.0,18.0,False,2023-12-03 07:08:40.078673,2025-01-05 12:33:51.786307,2.0,0.0,0.825,,1.0,1.0,1.0,1.0
H662,Notice,2001-10-14,F,Percherón,1.75,,2.8,26.0,Muy calmado,Tiro pesado,13.0,262.0,Sí,L5,S158,active,1460708.0,2025-06-22 05:53:55.428313,Ashley,Hamilton,True,2.0,25.0,False,2022-04-28 18:44:01.140227,2025-11-22 23:04:13.863975,3.0,0.0,0.7866666666666667,,0.9090909090909091,1.0,0.94,0.9516363636363636
H663,Catch,2000-12-11,M,Shetland (Poni),0.72,191.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,15.0,85.0,No,L0,S187,active,1539012.0,2025-12-12 22:30:40.568213,Jacob,Salinas,True,0.0,23.0,False,2025-10-12 04:55:35.245217,2025-12-03 13:49:28.115593,1.0,1.0,0.87,,1.0,0.0,1.0,0.6000000000000001
H664,Degree,2018-05-19,M,Cuarto de Milla,1.46,571.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,337.0,No,L5,S110,active,1607721.0,2025-12-27 11:16:01.653648,Jessica,Bradley,True,4.0,15.0,False,2023-02-15 01:12:24.620312,2025-12-24 05:48:57.758922,3.0,0.0,0.88,,1.0,1.0,0.8800000000000001,0.9760000000000001
