horse_id,birth_date,h_sex,raza,height_m,weight_kg,length_m,max_speed_kmh,h_temperament,h_category,h_career_races,h_career_top3_rate,h_days_since_last_race,h_linaje,h_birth_country,h_current_country,listing_id,seller_id,l_listing_status,l_asking_price_usd,l_price_vs_market_ratio,l_anomaly_score,l_verified_listing,l_created_at,s_first_name,s_last_name,s_verified,s_disputes,s_success_rate,s_num_listings,s_flagged_fraud,s_created_at,s_last_active_at,vet_total_exams,vet_major_issues,vet_avg_confidence
H629,2021-07-16,M,Akhal-Teke,1.56,446.0,2.3,60.0,Independiente,Resistencia,20,,313.0,No,Alemania,Qatar,L402,S87,active,1469676,1.24,0.62,True,2025-02-22 03:35:59.835071,Thomas,Espinoza,True,0,0.91,1,False,2022-09-05 21:48:02.682383,2025-04-21 05:33:53.324258,2,0,0.865
H630,1999-08-28,F,Frisón,1.69,758.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,18,0.3,352.0,No,Qatar,Australia,L196,S40,active,1465424,1.29,0.01,True,2025-02-21 19:57:53.980225,Donna,Estrada,True,1,0.84,23,False,2025-05-02 06:29:22.732399,2025-06-26 14:11:04.847397,2,1,0.8700000000000001
H631,2015-11-17,M,Pura Raza Española,1.51,538.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,14,0.14,106.0,Desconocido,Portugal,Australia,L440,S94,active,1526829,1.43,0.82,True,2025-05-26 00:07:17.841361,Stacie,Turner,True,0,0.82,13,False,2022-07-29 19:03:11.614658,2025-07-09 21:46:50.173280,3,0,0.8266666666666667
H632,2023-09-29,F,Akhal-Teke,1.57,448.0,2.3,60.0,Independiente,Resistencia,12,0.21,77.0,No,Francia,Portugal,L356,S79,withdrawn,1507661,1.71,0.55,True,2025-09-05 06:25:52.904910,Shelly,Torres,False,1,0.94,6,False,2023-06-01 03:21:39.555382,2025-12-08 17:42:12.109932,1,0,0.97
H633,2010-04-13,F,Akhal-Teke,1.53,476.0,2.3,60.0,Independiente,Resistencia,14,0.42,81.0,Sí,México,Colombia,L903,S184,withdrawn,1502797,0.89,0.48,True,2025-06-30 15:43:22.447898,Donald,Ferguson,True,0,0.63,25,False,2023-05-28 09:04:13.482865,2025-01-24 07:06:52.736849,2,0,0.825
H634,2000-05-17,M,Akhal-Teke,1.55,462.0,2.3,60.0,Independiente,Resistencia,11,0.51,36.0,Sí,Francia,Brasil,L378,S83,sold,1530045,1.05,0.84,False,2025-08-23 21:21:36.910559,Jason,Levy,False,2,0.73,2,False,2023-12-27 12:43:54.724073,2024-10-09 03:42:19.050084,1,0,0.74
H635,2011-06-07,M,Pura Raza Española,1.56,512.0,2.4,45.0,Noble / Dócil,Doma y Exhibición,18,0.3,348.0,No,Qatar,Colombia,L973,S198,active,1535788,1.05,0.41,True,2025-08-20 08:42:52.650290,Kendra,Krueger,True,0,0.69,2,False,2025-05-25 18:37:06.319096,2025-10-07 23:58:33.886052,1,0,0.94
H636,2012-02-19,F,Shetland (Poni),0.95,176.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,11,0.3,60.0,No,Francia,Turquía,L697,S145,active,1468026,0.7,0.93,True,2025-10-19 20:36:29.015890,Justin,Juarez,True,1,0.66,20,False,2024-11-30 12:02:18.431884,2025-12-16 03:51:39.047338,1,0,0.85
H637,2018-05-12,M,Hannoveriano,1.67,629.0,2.5,50.0,Equilibrado,Salto y Doma,19,0.47,129.0,No,,Chile,L730,S152,sold,1497493,0.92,0.02,True,2025-10-09 05:26:41.486450,Richard,Flynn,True,1,0.73,17,False,2025-05-29 05:51:40.532189,2025-11-21 20:37:32.156531,1,0,0.96
H638,1998-10-11,M,Hannoveriano,1.64,604.0,2.5,50.0,Equilibrado,Salto y Doma,13,0.31,291.0,Sí,México,Qatar,L92,S21,sold,1448035,0.98,0.54,True,2025-03-07 04:27:07.781278,Michael,Perry,True,0,0.65,5,False,2023-09-15 13:33:47.357651,2024-07-15 17:17:16.214355,3,0,0.8533333333333334
H639,2005-06-23,F,Hannoveriano,1.6,601.0,2.5,50.0,Equilibrado,Salto y Doma,10,0.22,152.0,Sí,Perú,,L52,S13,active,1458802,1.41,0.15,True,2025-07-17 18:43:34.259125,Arthur,Gonzales,True,0,0.89,6,False,2023-05-24 11:34:57.917895,2023-07-05 14:41:07.244353,2,1,0.765
H640,2009-04-09,M,Pura Raza Española,1.52,,2.4,47.0,Noble / Dócil,Doma y Exhibición,13,0.65,17.0,Desconocido,Portugal,Chile,L191,S39,sold,1435057,0.71,0.92,True,2025-11-07 08:22:08.887280,Brandi,Yoder,True,0,0.81,7,False,2024-02-08 13:21:13.049922,2025-10-17 03:50:07.715225,3,0,0.8566666666666668
H641,2004-04-23,M,Cuarto de Milla,1.46,530.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,16,0.32,197.0,No,Australia,Brasil,L197,S40,active,1494362,0.87,0.43,True,2025-05-08 11:10:59.800590,Donna,Estrada,True,1,0.84,23,False,2025-05-02 06:29:22.732399,2025-06-26 14:11:04.847397,1,0,0.79
H642,2021-10-19,M,Cuarto de Milla,1.56,524.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14,0.42,362.0,Sí,Brasil,Arabia Saudita,L942,S193,withdrawn,1520660,0.98,0.67,True,2025-07-31 10:11:20.097683,Erin,Stanley,True,0,0.75,15,False,2022-11-28 13:01:59.778472,2024-09-27 06:16:01.199240,1,0,0.91
H643,2001-11-27,M,Pura Sangre Inglés,1.69,468.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,13,0.57,,Sí,Perú,Portugal,L761,S158,active,1494157,0.99,0.38,False,2025-09-19 13:51:56.950993,Jessica,Roy,True,0,0.63,15,False,2022-10-13 02:28:34.594096,2026-01-28 11:00:44.407050,3,1,0.8266666666666667
H644,2016-10-16,M,Appaloosa,1.55,550.0,2.3,58.0,Activo / Resistente,Rutas y Western,9,,321.0,Sí,Australia,Chile,L47,S12,active,1433335,1.15,0.49,True,2025-11-25 03:14:10.894736,Jennifer,Turner,True,0,0.9,4,False,2024-06-27 08:04:45.230112,2025-06-09 00:31:14.152460,2,0,0.8400000000000001
H645,2017-12-13,F,Appaloosa,1.44,541.0,2.3,57.0,Activo / Resistente,Rutas y Western,15,0.42,254.0,No,Turquía,Turquía,L849,S172,sold,1481069,0.65,0.92,True,2025-10-20 04:55:34.849789,Brian,Marshall,True,0,0.89,10,False,2024-10-05 14:16:38.586583,2024-10-08 13:53:08.568256,1,1,0.76
H646,2011-02-27,M,Akhal-Teke,1.52,477.0,2.3,60.0,Independiente,Resistencia,16,0.22,127.0,Sí,México,Brasil,L88,S20,withdrawn,1483094,1.28,0.18,True,2026-02-06 18:15:41.304779,Andrew,Pierce,True,0,0.83,13,False,2023-10-03 05:49:25.091256,2025-06-10 17:49:43.815727,2,0,0.8049999999999999
H647,1999-12-30,F,Frisón,1.63,621.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,16,0.55,158.0,No,Argentina,Arabia Saudita,L307,S69,active,1517801,0.71,0.6,True,2025-03-27 19:49:42.510898,Leslie,James,True,0,0.8,4,False,2025-01-30 19:23:10.672466,2026-01-19 13:17:29.439075,3,0,0.9
H648,2020-01-09,F,Shetland (Poni),0.87,179.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,19,0.36,195.0,Desconocido,Colombia,Perú,L545,S113,active,1469552,0.94,0.03,True,2025-07-26 03:57:21.911017,Tyrone,Long,True,0,0.81,25,False,2025-03-24 02:15:25.507653,2025-06-25 14:31:23.714282,1,0,0.93
H649,1995-07-31,F,Frisón,1.62,765.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,19,0.32,49.0,Sí,Australia,Australia,L829,S169,sold,1436945,1.7,0.49,True,2025-03-17 14:05:35.061862,Rita,Reeves,False,1,0.64,18,False,2023-01-27 20:24:57.814619,2025-09-03 02:22:47.301637,2,0,0.81
H650,2002-08-29,F,Appaloosa,1.59,462.0,2.3,55.0,Activo / Resistente,Rutas y Western,8,0.14,26.0,No,Colombia,,L513,S108,active,1544516,0.93,0.32,True,2025-08-26 06:56:05.298894,Anthony,Cunningham,True,1,0.75,7,False,2022-05-10 05:42:47.044089,2023-01-06 20:44:08.774899,2,0,0.835
H651,2012-12-08,F,Pura Raza Española,1.52,538.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,13,0.7,392.0,No,Perú,Alemania,L599,S124,active,1534551,1.11,0.59,True,2025-10-16 16:27:52.697766,Deborah,Gonzalez,True,0,0.68,15,False,2023-12-04 02:39:30.369367,2025-07-29 16:46:00.912284,3,0,0.8433333333333333
H652,2014-03-09,F,Akhal-Teke,1.58,445.0,2.3,60.0,Independiente,Resistencia,17,0.67,303.0,No,Alemania,Turquía,L748,S155,sold,1507088,1.57,0.78,True,2025-12-14 17:34:28.047630,Michael,Gregory,True,0,0.86,21,False,2025-07-04 15:27:14.667475,2025-08-18 18:57:54.723197,3,1,0.8066666666666666
H653,1998-07-26,F,Appaloosa,1.45,,2.3,60.0,Activo / Resistente,Rutas y Western,15,0.23,126.0,No,Qatar,Qatar,L546,S113,sold,1484739,1.21,0.41,True,2026-01-27 10:55:18.514836,Tyrone,Long,True,0,0.81,25,False,2025-03-24 02:15:25.507653,2025-06-25 14:31:23.714282,1,0,0.73
H654,1997-07-19,M,Pura Raza Española,1.54,544.0,2.4,,Noble / Dócil,Doma y Exhibición,10,0.23,237.0,Desconocido,Alemania,Argentina,L504,S106,active,1460789,1.0,0.19,False,2025-02-21 04:13:19.227385,Andrew,Williams,True,0,0.79,1,False,2025-05-22 02:19:12.562280,2025-11-22 08:47:50.895227,1,0,0.97
H655,2008-07-14,M,Árabe,1.43,444.0,2.2,55.0,Inteligente / Leal,Endurance (Raid),14,0.4,344.0,Desconocido,Colombia,Arabia Saudita,L308,S69,active,1416315,0.92,0.72,True,2026-01-19 19:51:17.665799,Leslie,James,True,0,0.8,4,False,2025-01-30 19:23:10.672466,2026-01-19 13:17:29.439075,2,0,0.895
H656,2016-03-01,F,Frisón,1.68,776.0,2.6,44.0,Manso / Dispuesto,Tiro y Cine,11,0.28,307.0,Sí,Francia,Portugal,L248,S55,sold,1531726,1.4,0.34,True,2025-06-22 01:02:31.480625,Shawn,Cuevas,True,0,0.9,6,False,2025-05-12 18:00:26.084085,2025-10-14 22:14:43.202943,2,1,0.8999999999999999
H657,2005-06-11,F,Árabe,1.5,376.0,2.2,,Inteligente / Leal,Endurance (Raid),22,0.14,204.0,Sí,España,Colombia,L943,S193,active,1538919,0.95,0.29,True,2025-11-17 18:27:00.907824,Erin,Stanley,True,0,0.75,15,False,2022-11-28 13:01:59.778472,2024-09-27 06:16:01.199240,2,2,0.94
H658,2005-05-27,F,Shetland (Poni),0.74,156.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,14,0.5,97.0,Sí,,Alemania,L635,S131,active,1498906,1.63,0.07,True,2026-01-06 19:12:34.984948,Lauren,Smith,True,0,0.74,14,False,2025-07-23 18:49:10.121254,2025-09-16 16:23:48.765294,3,1,0.7733333333333333
H660,2015-02-20,F,Pura Sangre Inglés,1.64,457.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,14,0.18,221.0,No,Italia,Chile,L407,S88,withdrawn,1501241,1.37,0.28,True,2025-12-09 19:19:05.778945,Karen,Gill,True,0,0.87,14,False,2023-05-08 21:25:27.120880,2024-08-12 03:34:44.199939,1,0,0.91
H661,2008-03-23,M,Hannoveriano,1.63,645.0,2.5,50.0,Equilibrado,Salto y Doma,14,0.5,88.0,No,México,EEUU,L523,S110,withdrawn,1508475,0.75,0.87,True,2025-12-27 14:54:31.135579,Carolyn,Arnold,False,0,0.78,21,False,2023-05-24 03:06:53.206836,2026-02-08 02:52:06.061527,1,0,0.82
H662,2005-08-08,F,Appaloosa,1.44,468.0,2.3,58.0,Activo / Resistente,Rutas y Western,16,,211.0,No,Arabia Saudita,Australia,L131,S28,withdrawn,1439396,0.62,0.95,True,2025-11-11 11:25:51.606989,Jessica,Davis,True,1,0.79,9,False,2024-10-12 04:41:17.550496,2025-12-24 14:32:26.992291,2,0,0.81
H663,2005-06-02,F,Pura Raza Española,1.55,502.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,13,,337.0,Desconocido,Qatar,Argentina,L319,S72,active,1588768,1.04,0.9,True,2025-09-21 18:27:37.115193,Tonya,Ortiz,True,0,0.71,21,False,2022-06-19 08:59:28.722483,2022-07-13 16:08:33.442153,2,0,0.84
H664,2000-04-18,M,Akhal-Teke,1.54,431.0,2.3,60.0,Independiente,Resistencia,19,0.64,382.0,No,Chile,Reino Unido,L853,S173,active,1429416,1.27,0.79,False,2025-02-26 07:35:29.687981,Barbara,Reese,False,3,0.6,18,False,2024-09-25 02:22:08.692424,2025-08-01 07:01:12.468148,2,0,0.775
H665,1996-08-01,M,Shetland (Poni),0.8,160.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,15,0.26,328.0,No,Italia,EEUU,L854,S173,active,1490973,1.38,0.57,True,2025-05-23 14:29:55.104458,Barbara,Reese,False,3,0.6,18,False,2024-09-25 02:22:08.692424,2025-08-01 07:01:12.468148,3,0,0.7433333333333333
H666,2000-10-05,M,Percherón,1.8,819.0,2.8,25.0,Muy calmado,Tiro pesado,23,0.4,173.0,No,Reino Unido,Perú,L725,S151,withdrawn,1480289,0.95,0.05,True,2025-11-04 22:22:41.029974,Elijah,Wilson,True,0,0.8,2,False,2024-02-28 18:32:41.564327,2024-09-14 05:45:22.011424,2,0,0.97
H667,1996-12-29,F,Hannoveriano,1.6,640.0,2.5,50.0,Equilibrado,Salto y Doma,14,0.52,390.0,No,Colombia,Chile,L600,S124,sold,1464306,0.65,0.49,False,2025-09-29 20:06:28.109370,Deborah,Gonzalez,True,0,0.68,15,False,2023-12-04 02:39:30.369367,2025-07-29 16:46:00.912284,3,0,0.8766666666666666
H668,2023-01-23,M,Hannoveriano,1.63,645.0,2.5,50.0,Equilibrado,Salto y Doma,19,0.65,174.0,No,Qatar,Turquía,L643,S134,sold,1451442,1.12,0.03,False,2025-11-24 08:07:18.148654,Jonathan,Spencer,True,1,0.74,6,False,2024-01-14 22:24:58.461898,2025-06-03 00:49:16.132482,3,1,0.8266666666666667
H669,1995-04-07,M,Percherón,1.74,912.0,2.8,26.0,Muy calmado,Tiro pesado,19,0.38,149.0,Desconocido,Reino Unido,Alemania,L836,S170,sold,1579594,0.64,0.84,True,2026-01-18 21:10:30.082243,Melissa,Gaines,True,0,0.67,24,False,2025-07-25 04:57:02.079470,2025-10-25 05:33:01.702658,1,0,0.91
H670,2012-11-20,F,Shetland (Poni),0.75,197.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,15,0.33,46.0,No,Alemania,Perú,L351,S78,withdrawn,1472072,0.81,0.15,True,2025-07-28 14:37:29.868173,Kyle,Hart,True,0,0.7,1,False,2022-07-02 09:49:32.238382,2023-04-08 02:27:52.568683,1,0,0.88
H671,1997-07-25,M,Árabe,1.42,354.0,2.2,60.0,Inteligente / Leal,Endurance (Raid),15,0.42,233.0,No,Australia,España,L43,S11,sold,1516906,0.64,0.96,True,2025-11-05 08:51:14.245873,Amy,Roach,True,0,0.62,8,False,2024-03-28 00:52:57.631255,2025-07-16 13:16:38.366544,1,1,0.93
H672,2004-07-03,M,Frisón,1.66,612.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,10,,134.0,Sí,Arabia Saudita,EEUU,L252,S56,active,1569968,1.78,0.08,True,2026-01-24 20:54:42.782858,Larry,Sloan,True,0,0.9,2,False,2023-11-20 03:50:32.392402,2024-10-22 22:52:40.308574,2,0,0.775
H673,2014-05-13,M,Cuarto de Milla,1.6,543.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,10,0.59,355.0,No,Arabia Saudita,España,L475,S101,active,1505646,0.94,0.43,True,2025-05-19 02:07:14.037396,Tyler,Miller,False,0,0.75,22,False,2025-10-04 07:12:47.333062,2025-12-29 00:29:35.348266,1,0,0.75
H674,1998-03-30,F,Árabe,,391.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),8,0.44,104.0,No,Chile,Brasil,L736,S153,active,1504913,1.39,0.44,True,2025-11-28 09:04:38.737388,Tiffany,Sampson,False,0,0.75,16,False,2024-06-11 03:41:32.544203,2025-06-27 05:35:29.684697,1,1,0.94
H675,2013-12-08,M,Cuarto de Milla,1.47,522.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,12,0.11,341.0,Sí,Chile,EEUU,L57,S14,sold,1545344,1.25,0.18,True,2025-04-29 23:38:52.589190,Brittney,Walker,True,0,0.69,22,False,2023-05-04 18:30:40.773938,2025-09-15 03:03:01.968892,3,0,0.7633333333333333
H676,2022-01-09,F,Percherón,1.73,894.0,2.8,25.0,Muy calmado,Tiro pesado,12,0.14,118.0,No,Turquía,España,L4,S1,active,1547678,1.51,0.13,False,2025-03-28 18:38:45.205776,Kelly,Chavez,False,2,0.64,24,False,2023-07-26 03:53:02.695182,2025-05-05 08:55:46.826311,2,0,0.775
H677,2014-05-13,M,Appaloosa,1.45,462.0,2.3,59.0,Activo / Resistente,Rutas y Western,12,0.29,330.0,No,Portugal,,L238,S52,active,1533228,1.29,0.88,True,2025-08-04 00:16:48.167209,David,Jackson,True,0,0.75,9,False,2022-07-14 23:45:54.225735,2022-08-26 16:31:25.719589,1,0,0.88
H678,2010-02-02,F,Árabe,1.5,435.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),18,0.14,16.0,No,,Chile,L349,S77,active,1540935,1.01,0.87,True,2025-05-14 07:45:06.803025,Diane,Robinson,True,1,0.92,2,False,2025-08-03 16:04:14.375025,2025-08-22 00:34:18.686065,1,0,0.87
H679,2006-08-28,M,Appaloosa,1.45,,2.3,55.0,Activo / Resistente,Rutas y Western,18,0.29,384.0,No,Arabia Saudita,Italia,L242,S54,active,1521532,1.55,0.16,True,2026-02-04 17:17:48.178738,Connor,Harmon,True,1,0.79,1,False,2025-09-24 23:47:17.759844,2026-01-31 01:59:09.246710,3,1,0.7999999999999999
H680,2013-12-30,F,Pura Sangre Inglés,1.63,459.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,15,0.33,335.0,Sí,Qatar,Colombia,L961,S196,active,1468620,1.72,0.52,True,2025-04-13 04:31:39.154192,Ashley,Newton,True,1,0.61,8,False,2023-02-14 14:29:50.660909,2024-02-19 15:56:06.193156,2,1,0.935
H681,2023-06-15,M,Árabe,1.45,403.0,2.2,60.0,Inteligente / Leal,Endurance (Raid),10,0.59,391.0,Sí,Colombia,Colombia,L164,S35,active,1430101,1.0,0.35,True,2025-05-05 17:30:59.516281,Tammy,Goodwin,True,0,0.91,10,False,2022-04-12 21:45:35.554903,2023-02-24 01:15:56.283429,2,1,0.85
H682,2007-11-19,M,Hannoveriano,1.69,642.0,2.5,50.0,Equilibrado,Salto y Doma,14,0.69,358.0,No,Arabia Saudita,Chile,L956,S195,sold,1488789,1.36,0.94,True,2025-03-15 21:40:41.718205,Nicole,Martin,True,1,0.81,14,False,2023-06-16 10:00:01.654387,2023-11-03 23:53:43.658996,3,0,0.84
H683,2005-07-22,F,Appaloosa,1.53,458.0,2.3,58.0,Activo / Resistente,Rutas y Western,21,0.14,105.0,Sí,Portugal,EEUU,L295,S65,active,1516998,1.77,0.25,True,2025-05-21 22:54:42.559992,Jennifer,Sanchez,False,0,0.83,19,False,2025-10-18 02:24:11.064779,2025-11-24 18:18:28.289944,2,0,0.865
H684,2013-06-27,M,Árabe,1.42,360.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),7,0.53,166.0,Sí,EEUU,Arabia Saudita,L333,S74,withdrawn,1469400,1.74,0.14,True,2025-10-26 17:14:32.206067,Danielle,Oconnor,True,0,0.69,4,False,2024-11-17 01:53:20.149855,2025-03-22 13:03:42.620295,3,0,0.7533333333333333
H685,2007-02-25,M,Frisón,1.63,747.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,12,0.68,110.0,Sí,Turquía,Italia,L379,S83,active,1524962,0.9,0.67,True,2025-09-10 05:02:33.805377,Jason,Levy,False,2,0.73,2,False,2023-12-27 12:43:54.724073,2024-10-09 03:42:19.050084,3,2,0.8333333333333334
H686,1999-05-16,M,Pura Raza Española,1.55,527.0,2.4,49.0,Noble / Dócil,Doma y Exhibición,17,0.47,228.0,No,Turquía,Alemania,L141,S30,active,1493467,1.33,0.55,False,2025-07-22 23:39:18.337791,Daniel,Johnson,True,0,0.91,9,False,2022-11-12 08:53:49.245090,2024-07-19 00:32:34.903250,2,1,0.745
H687,2005-03-15,M,Frisón,1.68,676.0,2.6,44.0,Manso / Dispuesto,Tiro y Cine,16,0.42,290.0,No,Perú,Chile,L5,S1,sold,1476309,0.81,0.14,True,2025-11-18 01:46:35.613462,Kelly,Chavez,False,2,0.64,24,False,2023-07-26 03:53:02.695182,2025-05-05 08:55:46.826311,1,1,0.85
H688,2019-12-24,F,Percherón,1.68,955.0,2.8,28.0,Muy calmado,Tiro pesado,13,0.14,76.0,No,EEUU,Portugal,L614,S127,active,1478707,0.73,0.15,True,2025-04-28 19:39:17.509653,James,Rodriguez,True,0,0.62,14,False,2023-06-20 20:29:08.543099,2025-04-13 15:35:40.210235,3,2,0.87
H689,2013-11-10,F,Hannoveriano,1.65,626.0,2.5,50.0,Equilibrado,Salto y Doma,10,0.66,387.0,Sí,Turquía,México,L935,S191,active,1486976,1.51,0.46,True,2025-06-12 19:55:22.167902,Samuel,Adams,True,1,0.92,5,False,2025-01-27 18:50:05.790241,2025-10-04 13:32:00.499067,2,0,0.98
H690,2014-08-16,M,Shetland (Poni),1.1,157.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,12,0.33,296.0,Sí,Brasil,Perú,L524,S110,active,1464177,0.98,0.72,True,2026-02-07 07:11:59.021711,Carolyn,Arnold,False,0,0.78,21,False,2023-05-24 03:06:53.206836,2026-02-08 02:52:06.061527,1,0,0.71
H691,2010-06-27,F,Pura Raza Española,1.56,523.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,16,0.13,204.0,Desconocido,Arabia Saudita,Arabia Saudita,L213,S44,active,1465179,1.15,0.01,True,2025-12-23 00:59:03.625598,Melissa,Thompson,True,0,0.62,3,False,2023-03-28 06:35:37.930938,2024-07-19 18:00:51.433522,2,0,0.935
H692,2014-03-18,F,Percherón,1.73,973.0,2.8,25.0,Muy calmado,Tiro pesado,18,0.52,337.0,Sí,Qatar,Portugal,L158,S33,active,1474289,0.98,0.53,False,2025-08-12 01:32:38.632669,Anne,Bowen,True,0,0.66,25,False,2025-09-28 21:31:59.938966,2026-02-05 10:40:49.429379,3,1,0.8933333333333334
H693,2011-10-30,M,Akhal-Teke,1.5,469.0,2.3,60.0,Independiente,Resistencia,17,0.16,371.0,Desconocido,Chile,Italia,L459,S97,active,1525189,1.21,0.11,True,2025-10-28 16:31:05.116151,Natalie,Cooper,True,0,0.72,11,False,2023-09-22 01:15:18.137202,2025-09-12 02:14:37.360227,3,0,0.9033333333333333
H694,2009-10-22,M,Appaloosa,1.57,482.0,2.3,60.0,Activo / Resistente,Rutas y Western,8,,279.0,No,Chile,México,L655,S136,active,1500073,1.39,0.77,True,2025-07-03 18:33:51.964595,Daniel,Steele,True,0,0.8,1,False,2022-04-15 07:30:32.811511,2024-10-23 06:10:31.168270,1,0,0.74
H695,2013-04-17,M,Frisón,1.61,746.0,2.6,42.0,Manso / Dispuesto,Tiro y Cine,15,0.59,144.0,No,,México,L888,S180,active,1492703,1.75,0.33,True,2025-12-18 16:47:38.052192,Melissa,Santos,False,0,0.69,18,False,2024-01-29 09:08:29.053844,2024-05-02 21:45:00.706336,3,0,0.8099999999999999
H696,1995-09-09,F,Pura Sangre Inglés,1.6,454.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,17,0.56,220.0,No,México,,L263,S58,active,1455317,0.9,0.56,True,2025-09-29 13:04:42.820068,Seth,Lopez,True,1,0.86,18,False,2022-05-23 06:07:26.878956,2022-06-10 00:06:24.760518,2,1,0.78
H697,2007-04-07,M,Árabe,1.47,375.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),14,0.21,63.0,No,EEUU,Reino Unido,L618,S128,active,1516062,1.13,0.7,True,2025-08-31 19:04:59.324088,Katherine,Pierce,True,1,0.62,14,False,2025-01-01 01:29:18.742228,2026-01-01 10:34:48.667911,2,0,0.8049999999999999
H698,2017-01-22,M,Hannoveriano,1.68,612.0,2.5,50.0,Equilibrado,Salto y Doma,15,0.26,216.0,No,España,Reino Unido,L689,S143,active,1521336,0.63,0.94,True,2025-11-06 04:52:37.020010,Keith,Moore,False,0,0.65,5,False,2025-02-14 20:48:18.342973,2025-04-06 09:27:12.761038,1,0,0.73
H699,2021-07-05,F,Cuarto de Milla,1.42,508.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,15,0.31,306.0,Sí,Turquía,España,L840,S171,active,1488056,0.69,0.53,False,2025-09-17 21:23:49.522278,Kimberly,Green,True,0,0.94,17,False,2022-12-21 14:14:14.060271,2024-09-14 09:58:25.516215,3,0,0.8966666666666666
H700,2003-02-10,M,Pura Sangre Inglés,1.67,500.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,14,0.69,56.0,Sí,Alemania,Chile,L418,S90,active,1443119,0.83,0.87,True,2025-05-01 09:48:00.388798,Angela,Lane,True,2,0.73,2,False,2024-04-14 05:32:08.501453,2024-06-29 16:58:30.373355,2,2,0.8500000000000001
H701,2019-06-07,F,Shetland (Poni),1.07,180.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,19,0.55,316.0,No,Argentina,Colombia,L76,S18,active,1538815,0.95,0.71,True,2025-11-11 07:58:58.152193,Mark,Powers,True,0,0.61,11,False,2023-09-03 23:46:00.608931,2024-08-19 02:57:21.435452,1,0,0.92
H702,2012-04-06,F,Pura Raza Española,1.54,503.0,2.4,,Noble / Dócil,Doma y Exhibición,12,0.62,58.0,Sí,Chile,Portugal,L476,S101,sold,1544738,1.24,0.65,True,2025-11-07 15:49:53.043694,Tyler,Miller,False,0,0.75,22,False,2025-10-04 07:12:47.333062,2025-12-29 00:29:35.348266,1,0,0.86
H703,2022-04-02,F,Pura Sangre Inglés,1.7,498.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,13,0.59,195.0,No,Turquía,,L917,S189,active,1472980,1.1,0.43,True,2025-02-22 11:54:39.035477,Kevin,Holder,True,0,0.88,21,False,2024-12-04 08:45:42.236010,2025-12-09 08:44:14.279069,1,0,0.73
H704,2002-08-28,F,Frisón,,692.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,15,0.68,383.0,Sí,Qatar,Arabia Saudita,L36,S10,withdrawn,1550625,1.58,0.73,True,2025-07-12 13:26:37.899767,Mary,Joyce,True,0,0.82,12,False,2025-02-06 03:45:33.654838,2025-02-26 12:52:22.388300,3,0,0.79
H705,1999-06-23,M,Shetland (Poni),0.84,180.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,20,0.69,365.0,Desconocido,Chile,México,L527,S111,active,1502991,1.66,0.06,True,2026-01-23 10:06:52.468018,James,Franklin,False,1,0.93,8,False,2022-03-07 04:04:00.270481,2025-02-27 14:16:16.493038,3,1,0.77
H706,2016-11-05,M,Shetland (Poni),1.05,186.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,18,0.57,373.0,No,Portugal,Turquía,L13,S4,active,1501303,1.53,0.26,True,2025-09-05 07:11:18.063770,Audrey,Bird,True,0,0.79,8,False,2022-08-27 01:05:30.126806,2025-05-13 04:51:52.149161,2,0,0.895
